dataset,model,family,n,n_std,pos,pos_std,neg,neg_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,f2,f2_std,auc_roc,auc_roc_std,auc_pr,auc_pr_std,brier,brier_std,ece,ece_std,threshold,threshold_std
xjtu,patchtst,deep baseline,800.0,0.0,177.0,0.0,623.0,0.0,0.7613749999999999,0.047009344520235766,0.46628182341537094,0.07840102334872087,0.5785310734463277,0.15518622109912578,0.5121404193690007,0.10777994322022708,0.5488855124633504,0.13393489522050386,0.7403986542245922,0.060847929615375045,0.49590633823442765,0.1314987297786289,0.19550415634702506,0.029243832498332685,0.17938907895795997,0.04202870302921214,0.487,0.23223790483993875
xjtu,proposed_lite,proposed/ablation,800.0,0.0,177.0,0.0,623.0,0.0,0.70425,0.033360405672993046,0.3931936651891487,0.030543593420645773,0.5954802259887005,0.02692439322133562,0.4722715540034681,0.018568584025780877,0.5385597977246985,0.011899262403559038,0.6630043257066681,0.012753519676600577,0.4352832780657173,0.031593085608378695,0.25804046576267653,0.046438272078646876,0.26258549960609523,0.06980980528464965,0.779,0.06226288353960701
xjtu,random_forest,machine learning,800.0,0.0,177.0,0.0,623.0,0.0,0.68925,0.0065669627682818435,0.2832091205240398,0.02519289826250601,0.26723163841807906,0.04186131876348635,0.27458788426469244,0.03351987752774671,0.27003623892253403,0.03854724221617102,0.5447048634727173,0.012217860251407456,0.25034390527687445,0.007831354851674324,0.22780249584582854,0.005535964344866259,0.20248077386189708,0.00915052311729638,0.545,0.034399612400917164
xjtu,softmax_attention,proposed/ablation,800.0,0.0,177.0,0.0,623.0,0.0,0.7186250000000001,0.02242619066577687,0.408965106579868,0.024572635033933157,0.596045197740113,0.019251457909850174,0.4844047496504339,0.01628509723160451,0.5454420369794349,0.012394483568341986,0.7007232182532126,0.049100231541782675,0.4099149353812332,0.037638525520931776,0.23739251601655376,0.01378231400394293,0.20748876322171417,0.03113996560817062,0.893,0.03591656999213593
xjtu,tcn,deep baseline,800.0,0.0,177.0,0.0,623.0,0.0,0.739625,0.15893094456048792,0.4910025379581551,0.11904091803389524,0.7231638418079096,0.023064875167449886,0.5754554966946335,0.09842339213561928,0.6498790595326324,0.0609680966608107,0.763090477097333,0.05524293653134995,0.6878984907037768,0.05898603086895765,0.23510372381242312,0.032796174508124366,0.23994416456937318,0.038508541929059614,0.827,0.2801606681888091
xjtu,timesnet,deep baseline,800.0,0.0,177.0,0.0,623.0,0.0,0.751375,0.02067817220054894,0.4629744579045476,0.02538998216894823,0.7423728813559322,0.005458145667114662,0.5698427484769271,0.018509444638388207,0.661964397899146,0.008773733775434127,0.7201249648593012,0.016587890603467062,0.4360914266976951,0.059896400616871605,0.22846059900927349,0.019988508278893355,0.25780570893373805,0.038144557297898354,0.49800000000000005,0.13717790557439555
xjtu,transformer,deep baseline,800.0,0.0,177.0,0.0,623.0,0.0,0.727875,0.022384347830074886,0.42680531940336186,0.02795286711566267,0.6711864406779661,0.11201078516688137,0.5185590794263651,0.05255999785509201,0.5993036244975265,0.0824205009464198,0.7253149060042985,0.020975678078882978,0.5030050916348514,0.060043326421669166,0.23534881562752488,0.012059456645517911,0.2305246048560366,0.023543280461997548,0.611,0.30307498155480345
xjtu,w/_rolling_stats,proposed/ablation,800.0,0.0,177.0,0.0,623.0,0.0,0.72175,0.01153497098199885,0.4091956472887416,0.012971548204941867,0.5757062146892655,0.035776588020310876,0.47769066593831166,0.013678014784893243,0.5317972311348214,0.024430574578283626,0.6765677285959137,0.019174280397117657,0.4061289966741558,0.05025255079771332,0.23482437432057085,0.017639906915696068,0.20311134833749378,0.034922154306338486,0.8699999999999999,0.05163977794943223
xjtu,w/o_attention,proposed/ablation,800.0,0.0,177.0,0.0,623.0,0.0,0.713125,0.025747505272895422,0.4119852486969072,0.026301613730895106,0.6757062146892656,0.03464341178927888,0.510908030734358,0.020037797923418133,0.5980119774160235,0.021200330478346435,0.7027105948073383,0.019026964466790725,0.37224171719250676,0.027878173784591453,0.2402619423138009,0.01987976680546708,0.21533353640604758,0.027888576183359062,0.8530000000000001,0.07439384681843281
xjtu,w/o_class_weight,proposed/ablation,800.0,0.0,177.0,0.0,623.0,0.0,0.704,0.02133398436506621,0.3982756581024263,0.02090749516281149,0.6508474576271187,0.021273101689556217,0.49359972952674225,0.015021271452149942,0.5770093177856074,0.0126785334494157,0.6936302382312667,0.017414344154419194,0.5335778572466866,0.05435669363535476,0.17716146689619192,0.014861361110051768,0.1125256706923246,0.02537467961195525,0.276,0.11577756451249287
xjtu,w/o_mc_dropout,proposed/ablation,800.0,0.0,177.0,0.0,623.0,0.0,0.7152499999999999,0.012357521326436525,0.40453142701908307,0.012145631595331857,0.6039548022598871,0.03255880348271158,0.48404108999091144,0.011498309109295104,0.5492842798455441,0.020247945754941432,0.7002648021692013,0.052515202989169736,0.4988335849437492,0.10266733547857247,0.24409612763179692,0.01524802503453274,0.21276280442939602,0.03603125329842322,0.8630000000000001,0.05355163655555054
