model,family,seed,n,pos,neg,accuracy,precision,recall,f1,f2,auc_roc,auc_pr,brier,ece,threshold,dataset
lstm,deep baseline,8,800,177,623,0.725,0.4261168384879725,0.7005649717514124,0.5299145299145299,0.6206206206206206,0.7447198266089906,0.4711875995882147,0.2600912691546573,0.319490196108818,0.89,xjtu
lstm,deep baseline,9,800,177,623,0.72,0.4181184668989547,0.6779661016949152,0.5172413793103449,0.6030150753768844,0.6363277743014936,0.302235402409943,0.2495195178185089,0.2782384047657251,0.89,xjtu
lstm,deep baseline,10,800,177,623,0.7175,0.4169491525423728,0.6949152542372882,0.5211864406779662,0.613160518444666,0.6973456303107798,0.3959923472370267,0.2631662228108866,0.2926372825354337,0.8400000000000001,xjtu
full,proposed/ablation,1,1128,329,799,0.6391843971631206,0.4428152492668621,0.917933130699088,0.5974282888229476,0.7557557557557557,0.8453595109388254,0.7628957360396992,0.17235486785296,0.1635723257146722,0.29,ur3
full,proposed/ablation,2,1128,329,799,0.6453900709219859,0.4417077175697865,0.817629179331307,0.5735607675906184,0.6987012987012987,0.8075177558574358,0.7110018289938087,0.173676281034402,0.123370979618651,0.17,ur3
full,proposed/ablation,3,1128,329,799,0.5709219858156028,0.4007682458386684,0.9513677811550152,0.563963963963964,0.7463042441583214,0.8641082508150385,0.7991541021557604,0.1528529253661865,0.1216418964273117,0.09,ur3
full,proposed/ablation,4,1128,329,799,0.4574468085106383,0.3483386923901393,0.9878419452887538,0.5150554675118859,0.7225433526011561,0.8006056202471935,0.7048590804504835,0.2163401549364871,0.2403327203983215,0.23,ur3
full,proposed/ablation,5,1128,329,799,0.7632978723404256,0.5782828282828283,0.6960486322188449,0.6317241379310344,0.6688084112149533,0.8312061809785027,0.7659194058465294,0.2211174126714284,0.2180222194569172,0.73,ur3
full,proposed/ablation,6,1128,329,799,0.624113475177305,0.4279210925644917,0.8571428571428571,0.5708502024291497,0.7139240506329114,0.830875220165024,0.7618690106825325,0.1971287356530418,0.1915308708400987,0.12,ur3
full,proposed/ablation,7,1128,329,799,0.6985815602836879,0.4905982905982906,0.8723404255319149,0.6280087527352297,0.7548658600736454,0.8690574464280958,0.7956670188309323,0.1669880335831088,0.1504543000693492,0.36,ur3
full,proposed/ablation,8,1128,329,799,0.5824468085106383,0.4068241469816273,0.9422492401215804,0.5682859761686526,0.7459095283926853,0.8191622506856975,0.7097371244806526,0.1724610789891539,0.172444827630059,0.28,ur3
full,proposed/ablation,9,1128,329,799,0.6657801418439716,0.4578947368421052,0.7933130699088146,0.5806451612903226,0.6919406150583245,0.8251499785065679,0.7535405889757332,0.1647614474071728,0.1346293650303326,0.24,ur3
full,proposed/ablation,10,1128,329,799,0.7464539007092199,0.5483146067415731,0.7416413373860182,0.6304909560723514,0.6927881885292447,0.8457684567715724,0.7719217041658142,0.1497054548713703,0.1162316877500596,0.32,ur3
proposed_lite,proposed/ablation,1,1128,329,799,0.5460992907801419,0.3813229571984435,0.8936170212765957,0.5345454545454545,0.7043603258265453,0.821049107737255,0.7569898837660685,0.2140421792063842,0.205959502290538,0.13,ur3
proposed_lite,proposed/ablation,2,1128,329,799,0.598404255319149,0.4129213483146067,0.8936170212765957,0.5648414985590778,0.7248520710059172,0.8474727147536245,0.7861101775872302,0.1836603974417733,0.1618820757750448,0.0699999999999999,ur3
proposed_lite,proposed/ablation,3,1128,329,799,0.6595744680851063,0.4531516183986371,0.8085106382978723,0.5807860262008734,0.6988964792433,0.8342456946563144,0.7862143013057693,0.1302583762867152,0.0627544059398326,0.17,ur3
proposed_lite,proposed/ablation,4,1128,329,799,0.2916666666666667,0.2916666666666667,1.0,0.4516129032258064,0.6730769230769231,0.7555226708157234,0.6552236083789712,0.236071562955646,0.262926145331234,0.01,ur3
proposed_lite,proposed/ablation,5,1128,329,799,0.6046099290780141,0.4199726402188782,0.933130699088146,0.5792452830188679,0.7498778700537372,0.8580140068702901,0.7880126682985767,0.2158627967536473,0.2303904464719354,0.32,ur3
proposed_lite,proposed/ablation,6,1128,329,799,0.6223404255319149,0.4254992319508449,0.8419452887537994,0.5653061224489796,0.7041179461108287,0.7958238071145162,0.6629353908422426,0.1855527429726999,0.1389979556044365,0.24,ur3
proposed_lite,proposed/ablation,7,1128,329,799,0.2943262411347517,0.2924444444444444,1.0,0.452544704264099,0.6739041376485048,0.7827565612030234,0.6762641614807077,0.2302770270220474,0.2613001988659091,0.31,ur3
proposed_lite,proposed/ablation,8,1128,329,799,0.4902482269503546,0.3592677345537757,0.9544072948328268,0.5220282626766417,0.7168949771689498,0.805535795123844,0.7244982747414453,0.184128973399022,0.1580826081269493,0.13,ur3
proposed_lite,proposed/ablation,9,1128,329,799,0.6081560283687943,0.4160475482912333,0.851063829787234,0.5588822355289421,0.7038712921065863,0.8245793564143629,0.7552925883770033,0.1489946419141793,0.1039330236983637,0.16,ur3
proposed_lite,proposed/ablation,10,1128,329,799,0.6613475177304965,0.4547008547008547,0.8085106382978723,0.5820568927789934,0.6996317727511836,0.8138858984064428,0.7364697770410669,0.1757354253179971,0.1399516952521306,0.26,ur3
lstm,deep baseline,1,1128,329,799,0.6285460992907801,0.4347826086956521,0.9118541033434652,0.5888125613346418,0.7477567298105683,0.8519958458711687,0.7646317468334217,0.211689048100293,0.1896048184774869,0.15,ur3
lstm,deep baseline,2,1128,329,799,0.6914893617021277,0.4842454394693201,0.8875379939209727,0.6266094420600858,0.7608129233976029,0.8712258103784747,0.8043533437070877,0.1718529913174545,0.1516379858069914,0.27,ur3
lstm,deep baseline,3,1128,329,799,0.6453900709219859,0.4451313755795981,0.8753799392097265,0.5901639344262295,0.7335710646968925,0.8331957500066572,0.7406887222860473,0.1982020150568582,0.1594935662661355,0.21,ur3
lstm,deep baseline,4,1128,329,799,0.7118794326241135,0.5035211267605634,0.8693009118541033,0.6376811594202898,0.7590233545647559,0.8725914992524851,0.8140604186962468,0.1484469549560612,0.1191721532976003,0.27,ur3
lstm,deep baseline,5,1128,329,799,0.6817375886524822,0.4744027303754266,0.8449848024316109,0.6076502732240437,0.7308096740273397,0.8589346105123805,0.7865781645992773,0.1743656414852861,0.1399408784457184,0.33,ur3
lstm,deep baseline,6,1128,329,799,0.62322695035461,0.4325842696629213,0.9361702127659576,0.5917387127761767,0.7593688362919132,0.8551913295875162,0.7863011689625797,0.1690224701074387,0.1536113631165196,0.2,ur3
lstm,deep baseline,7,1128,329,799,0.600177304964539,0.4157458563535912,0.9148936170212766,0.5716999050332384,0.7377450980392157,0.8220648150613798,0.7136478121819815,0.2040165608928797,0.210162855195978,0.31,ur3
lstm,deep baseline,8,1128,329,799,0.5407801418439716,0.3843329253365973,0.9544072948328268,0.5479930191972077,0.7360525082044069,0.8378938718991444,0.7470076862089875,0.187280126635739,0.2086052984686185,0.26,ur3
lstm,deep baseline,9,1128,329,799,0.6294326241134752,0.4363376251788269,0.9270516717325228,0.5933852140077821,0.7568238213399504,0.8390046829053033,0.7266540518182116,0.1982630881754743,0.2066483685733579,0.28,ur3
lstm,deep baseline,10,1128,329,799,0.7083333333333334,0.5,0.8601823708206687,0.6324022346368715,0.7518597236981934,0.8590677556672285,0.7961918205812812,0.1539791555901374,0.123083795288723,0.3,ur3
w/o_attention,proposed/ablation,1,1128,329,799,0.6968085106382979,0.4892915980230642,0.9027355623100304,0.6346153846153846,0.7722308892355694,0.8737631766151458,0.8033103838141625,0.1589432926150417,0.1456258222460746,0.32,ur3
w/o_attention,proposed/ablation,2,1128,329,799,0.6427304964539007,0.4457478005865102,0.9240121580547112,0.6013847675568744,0.7607607607607607,0.8450228439044245,0.7521459878716965,0.1630248131968417,0.1027969883107547,0.13,ur3
w/o_attention,proposed/ablation,3,1128,329,799,0.6648936170212766,0.4612954186413902,0.8875379939209727,0.6070686070686071,0.7491021036428938,0.8474156525444038,0.7700499295809784,0.178166573646609,0.1472461006723027,0.23,ur3
w/o_attention,proposed/ablation,4,1128,329,799,0.6312056737588653,0.4349775784753363,0.8844984802431611,0.5831663326653307,0.7329974811083123,0.8426642725899776,0.7863953548854697,0.1656289405523052,0.1549633737944119,0.25,ur3
w/o_attention,proposed/ablation,5,1128,329,799,0.6879432624113475,0.4815409309791332,0.9118541033434652,0.6302521008403361,0.7735946364105208,0.8791764781965298,0.8153872325854027,0.1368618999170429,0.1026035387478504,0.14,ur3
w/o_attention,proposed/ablation,6,1128,329,799,0.62677304964539,0.4350282485875706,0.9361702127659576,0.5940212150433944,0.7608695652173914,0.8655310018982695,0.7986088381363871,0.2066915627204465,0.2071171263992416,0.26,ur3
w/o_attention,proposed/ablation,7,1128,329,799,0.6312056737588653,0.4384724186704384,0.9422492401215804,0.5984555984555985,0.7661888284725655,0.8816073283093229,0.8233703417611588,0.1404385187694231,0.1078506400412384,0.11,ur3
w/o_attention,proposed/ablation,8,1128,329,799,0.6657801418439716,0.463855421686747,0.9361702127659576,0.6203423967774421,0.7777777777777778,0.8631001517854765,0.7844868462030117,0.1831194847793885,0.1843934047749226,0.31,ur3
w/o_attention,proposed/ablation,9,1128,329,799,0.6170212765957447,0.4241531664212076,0.8753799392097265,0.5714285714285714,0.7218045112781954,0.8158222093726581,0.7345693968586963,0.1603566599964649,0.0998645338447804,0.16,ur3
w/o_attention,proposed/ablation,10,1128,329,799,0.7225177304964538,0.5152091254752852,0.8237082066869301,0.6339181286549708,0.7356134636264929,0.8616888131440895,0.7974921125133785,0.1632202673886906,0.1388896357479458,0.4,ur3
softmax_attention,proposed/ablation,1,1128,329,799,0.723404255319149,0.5172413793103449,0.7750759878419453,0.6204379562043796,0.7048092868988391,0.8640207554275672,0.7995900327806562,0.1795706718738167,0.1648120598154182,0.5,ur3
softmax_attention,proposed/ablation,2,1128,329,799,0.2916666666666667,0.2916666666666667,1.0,0.4516129032258064,0.6730769230769231,0.7821935474053813,0.6580364156653963,0.1911309957309861,0.1791763668153302,0.01,ur3
softmax_attention,proposed/ablation,3,1128,329,799,0.6861702127659575,0.4784110535405872,0.8419452887537994,0.6101321585903083,0.7308707124010554,0.8656337138748664,0.8009784009021,0.1615499525889429,0.1398514276700662,0.33,ur3
softmax_attention,proposed/ablation,4,1128,329,799,0.4929078014184397,0.3614595210946408,0.9635258358662614,0.5257048092868989,0.7227542179662563,0.8081682650425493,0.726714536992334,0.2106807415040383,0.2375995033281915,0.23,ur3
softmax_attention,proposed/ablation,5,1128,329,799,0.6879432624113475,0.4792792792792792,0.8085106382978723,0.6018099547511312,0.7108498129342598,0.8294372524926675,0.7654497669252414,0.2063470707350338,0.1902494477042069,0.44,ur3
softmax_attention,proposed/ablation,6,1128,329,799,0.599290780141844,0.4099560761346998,0.851063829787234,0.5533596837944664,0.7003501750875438,0.8326517569454219,0.7636473161879924,0.1691398911225828,0.1570543816993475,0.06,ur3
softmax_attention,proposed/ablation,7,1128,329,799,0.2916666666666667,0.2916666666666667,1.0,0.4516129032258064,0.6730769230769231,0.7670606495201068,0.6406558865021819,0.2197745272312396,0.238925372402296,0.01,ur3
softmax_attention,proposed/ablation,8,1128,329,799,0.6719858156028369,0.4655462184873949,0.8419452887537994,0.5995670995670995,0.7247514390371533,0.8544799540459008,0.783162258635666,0.146925046328492,0.1123778771688329,0.18,ur3
softmax_attention,proposed/ablation,9,1128,329,799,0.6099290780141844,0.4212765957446808,0.9027355623100304,0.574468085106383,0.7347847600197922,0.844516892316003,0.7714385491538069,0.1626456539914673,0.1403826786839264,0.08,ur3
softmax_attention,proposed/ablation,10,1128,329,799,0.8076241134751773,0.6581920903954802,0.7082066869300911,0.6822840409956076,0.6976047904191617,0.8457037862677891,0.7732383305082169,0.1384800107235773,0.0799253407092963,0.39,ur3
w/o_mc_dropout,proposed/ablation,1,1128,329,799,0.6622340425531915,0.4554794520547945,0.8085106382978723,0.5826944140197152,0.7,0.8448136158039495,0.7889963620482412,0.1869537658445353,0.1812757775583799,0.42,ur3
w/o_mc_dropout,proposed/ablation,2,1128,329,799,0.4902482269503546,0.3624161073825503,0.9848024316109424,0.5298446443172526,0.7330316742081447,0.8346945840355154,0.751579491112914,0.2000732490886963,0.2543641709795234,0.34,ur3
w/o_mc_dropout,proposed/ablation,3,1128,329,799,0.6719858156028369,0.4655462184873949,0.8419452887537994,0.5995670995670995,0.7247514390371533,0.8418768141027347,0.7615735920889954,0.1732068645881071,0.1472800236050013,0.23,ur3
w/o_mc_dropout,proposed/ablation,4,1128,329,799,0.4290780141843971,0.3364485981308411,0.9848024316109424,0.5015479876160991,0.7108380868802107,0.7933435030870655,0.7059069166937507,0.2185726742938152,0.2244683808138501,0.16,ur3
w/o_mc_dropout,proposed/ablation,5,1128,329,799,0.5886524822695035,0.3994038748137108,0.8145896656534954,0.536,0.6743834927025667,0.8022680326091505,0.7422203672271174,0.2117899277515023,0.200120101114801,0.23,ur3
w/o_mc_dropout,proposed/ablation,6,1128,329,799,0.5859929078014184,0.4002890173410404,0.8419452887537994,0.5426052889324192,0.6897410358565738,0.8124174975558354,0.750862817938355,0.2116218359833353,0.2097108211923152,0.35,ur3
w/o_mc_dropout,proposed/ablation,7,1128,329,799,0.5195035460992907,0.3760186263096624,0.9817629179331308,0.5437710437710438,0.7425287356321839,0.8329751094643381,0.7389311418728144,0.2034018917482347,0.2350121716116654,0.23,ur3
w/o_mc_dropout,proposed/ablation,8,1128,329,799,0.5620567375886525,0.3918741808650065,0.9088145896656536,0.5476190476190477,0.7190957190957191,0.84929870544868,0.7913963387300178,0.2097427684642249,0.2445223762039491,0.37,ur3
w/o_mc_dropout,proposed/ablation,9,1128,329,799,0.5212765957446809,0.3771827706635622,0.9848024316109424,0.5454545454545454,0.7448275862068966,0.8048053988458217,0.6965581737361776,0.1764290059703895,0.1518437260537283,0.2,ur3
w/o_mc_dropout,proposed/ablation,10,1128,329,799,0.6941489361702128,0.4848484848484848,0.7781155015197568,0.5974329054842473,0.6941431670281996,0.849005786108015,0.7791850463604834,0.1515817281308429,0.1108292030395134,0.3,ur3
w/o_class_weight,proposed/ablation,1,1128,329,799,0.5930851063829787,0.4049707602339181,0.8419452887537994,0.5468904244817374,0.6925,0.8136158039494656,0.7518685722420159,0.1671808963620287,0.1457441513961617,0.17,ur3
w/o_class_weight,proposed/ablation,2,1128,329,799,0.7446808510638298,0.5426195426195426,0.7933130699088146,0.6444444444444445,0.7262103505843072,0.8560130254002914,0.7935607556604788,0.1436392954789912,0.1273969927619389,0.03,ur3
w/o_class_weight,proposed/ablation,3,1128,329,799,0.6693262411347518,0.4632107023411371,0.8419452887537994,0.5976267529665588,0.7236154649947754,0.8432463071240267,0.772350805991288,0.1521520441086497,0.1286572736344491,0.03,ur3
w/o_class_weight,proposed/ablation,4,1128,329,799,0.6879432624113475,0.4778420038535645,0.7537993920972644,0.5849056603773585,0.6757493188010899,0.822003948704878,0.7695295974556179,0.1425607476875173,0.1172586684263846,0.05,ur3
w/o_class_weight,proposed/ablation,5,1128,329,799,0.6666666666666666,0.4606365159128978,0.8358662613981763,0.593952483801296,0.7187663355985363,0.8329598928752127,0.7600919309538487,0.132647004008854,0.0662828575017208,0.0999999999999999,ur3
w/o_class_weight,proposed/ablation,6,1128,329,799,0.5398936170212766,0.3791348600508906,0.905775075987842,0.5345291479820627,0.708848715509039,0.8059960969448894,0.719743245399743,0.1633398954461363,0.1223012994865867,0.03,ur3
w/o_class_weight,proposed/ablation,7,1128,329,799,0.7801418439716312,0.5944055944055944,0.7750759878419453,0.6728232189973615,0.7306590257879656,0.8355314964374161,0.7837289421474449,0.1421161343429718,0.1242215411625274,0.27,ur3
w/o_class_weight,proposed/ablation,8,1128,329,799,0.7588652482269503,0.5667447306791569,0.7355623100303952,0.6402116402116402,0.6942053930005737,0.8474613023117803,0.7842317546536792,0.1345363345850522,0.0964865530675924,0.11,ur3
w/o_class_weight,proposed/ablation,9,1128,329,799,0.62322695035461,0.4285714285714285,0.8753799392097265,0.5754245754245755,0.7243460764587525,0.8373308581015022,0.7830548319327733,0.1337551660545742,0.0998292326009072,0.04,ur3
w/o_class_weight,proposed/ablation,10,1128,329,799,0.7118794326241135,0.5038314176245211,0.7993920972644377,0.618096357226792,0.7154515778019587,0.8426338394117266,0.7599673495199907,0.1425475887080767,0.0962492426963034,0.18,ur3
w/_rolling_stats,proposed/ablation,1,1128,329,799,0.6134751773049646,0.4245416078984485,0.9148936170212766,0.5799614643545279,0.7432098765432099,0.8267553286593043,0.6356515204080995,0.1563396614184582,0.0812957517089361,0.16,ur3
w/_rolling_stats,proposed/ablation,2,1128,329,799,0.6187943262411347,0.4275466284074605,0.905775075987842,0.580896686159844,0.7401887729756582,0.808423142910401,0.6144665611252542,0.1657740242847681,0.0769453898653493,0.16,ur3
w/_rolling_stats,proposed/ablation,3,1128,329,799,0.3076241134751773,0.296028880866426,0.9969604863221884,0.4565066109951287,0.6765676567656765,0.7400359872332817,0.5973134140322454,0.2029333114137727,0.1595899583705773,0.16,ur3
w/_rolling_stats,proposed/ablation,4,1128,329,799,0.6941489361702128,0.4844357976653696,0.756838905775076,0.5907473309608541,0.680327868852459,0.7986350719554458,0.622672451001755,0.1729867146330387,0.0998325785820154,0.21,ur3
w/_rolling_stats,proposed/ablation,5,1128,329,799,0.3297872340425531,0.2995305164319249,0.9696048632218844,0.4576757532281205,0.6698866022679546,0.6971137934576275,0.514847027403014,0.1960935477178539,0.1177276320464856,0.18,ur3
w/_rolling_stats,proposed/ablation,6,1128,329,799,0.3687943262411347,0.3105835806132542,0.9544072948328268,0.4686567164179104,0.6746884400515686,0.6329986951774825,0.3911057279561814,0.2258000643388648,0.1558116310877157,0.23,ur3
w/_rolling_stats,proposed/ablation,7,1128,329,799,0.6675531914893617,0.4528688524590163,0.6717325227963525,0.5410036719706243,0.6125277161862528,0.716267675019306,0.5816194706153162,0.2310873803537718,0.233496750592657,0.54,ur3
w/_rolling_stats,proposed/ablation,8,1128,329,799,0.3209219858156028,0.2986175115207373,0.9848024316109424,0.4582743988684583,0.6747188671386922,0.5643585637061524,0.3158566133167357,0.2293841100037618,0.1503179030796737,0.16,ur3
w/_rolling_stats,proposed/ablation,9,1128,329,799,0.7588652482269503,0.5620915032679739,0.78419452887538,0.6548223350253807,0.7267605633802817,0.8513110993605228,0.7419672125851214,0.1717277525756346,0.1453169430606067,0.4,ur3
w/_rolling_stats,proposed/ablation,10,1128,329,799,0.3306737588652482,0.3024118738404452,0.9908814589665652,0.4633972992181947,0.6808688387635756,0.7145748294790981,0.5863136889604447,0.2250152253259507,0.2131866989723334,0.25,ur3
bilstm,deep baseline,1,1128,329,799,0.6941489361702128,0.4863945578231292,0.8693009118541033,0.623773173391494,0.7510504201680672,0.8561956244697969,0.7664227641549538,0.1923541384648152,0.1791063354661067,0.33,ur3
bilstm,deep baseline,2,1128,329,799,0.6657801418439716,0.4634146341463415,0.9240121580547112,0.617258883248731,0.77079107505071,0.8734169992125415,0.795659076736317,0.1675131866780863,0.1597797204311012,0.23,ur3
bilstm,deep baseline,3,1128,329,799,0.4849290780141844,0.3541666666666667,0.9300911854103344,0.5129924559932942,0.7018348623853211,0.8236739693613978,0.7512547252501252,0.2488207177762695,0.2558771340533139,0.16,ur3
bilstm,deep baseline,4,1128,329,799,0.62677304964539,0.4366391184573003,0.9635258358662614,0.6009478672985782,0.7761998041136141,0.8705600846042355,0.7812756397356787,0.1602288464695966,0.1334874290718651,0.05,ur3
bilstm,deep baseline,5,1128,329,799,0.523936170212766,0.3746987951807229,0.945288753799392,0.5366695427092321,0.7246039142590867,0.8438892080145775,0.7700521360160583,0.1854634264855106,0.1760832330753617,0.14,ur3
bilstm,deep baseline,6,1128,329,799,0.4335106382978723,0.3354564755838641,0.96048632218845,0.4972462627852085,0.6997342781222321,0.7999246778838289,0.6851381014489306,0.2454081237873574,0.264663593619005,0.21,ur3
bilstm,deep baseline,7,1128,329,799,0.500886524822695,0.3658256880733945,0.9696048632218844,0.5312239800166528,0.7289762340036563,0.8407926321275454,0.7679544754803947,0.189066744666975,0.221015366111347,0.24,ur3
bilstm,deep baseline,8,1128,329,799,0.675531914893617,0.4711388455538221,0.917933130699088,0.622680412371134,0.7715891670924885,0.8311757478002517,0.7041575135348118,0.2088679714931946,0.2043967198659765,0.24,ur3
bilstm,deep baseline,9,1128,329,799,0.6533687943262412,0.4509493670886076,0.8662613981762918,0.5931321540062435,0.7315195071868583,0.8250624831190965,0.7533715783527026,0.1767298705401249,0.1295770665908113,0.13,ur3
bilstm,deep baseline,10,1128,329,799,0.7092198581560284,0.5009487666034156,0.8024316109422492,0.616822429906542,0.716223548562127,0.8549744931924785,0.7810507697896744,0.1615402716036363,0.138131895898478,0.11,ur3
gru,deep baseline,1,1128,329,799,0.7047872340425532,0.4963768115942029,0.8328267477203647,0.6220204313280363,0.7334047109207709,0.8529849241643239,0.796455251439213,0.1455392244979163,0.1185590678541954,0.19,ur3
gru,deep baseline,2,1128,329,799,0.6675531914893617,0.4622950819672131,0.8571428571428571,0.6006389776357828,0.7320872274143302,0.823156605331132,0.7237639033189479,0.1800573659760243,0.1579081253643999,0.32,ur3
gru,deep baseline,3,1128,329,799,0.6320921985815603,0.4330218068535825,0.8449848024316109,0.572605561277034,0.7099080694586313,0.8349038121359907,0.7552393229811959,0.1942731070947127,0.1982109060656305,0.36,ur3
gru,deep baseline,4,1128,329,799,0.7083333333333334,0.5,0.790273556231003,0.6124852767962309,0.7080610021786492,0.8199344925838149,0.7442880097403826,0.1674346590643164,0.1430435462471705,0.31,ur3
gru,deep baseline,5,1128,329,799,0.6134751773049646,0.4234620886981402,0.8996960486322189,0.5758754863813229,0.7344913151364765,0.8569982995461651,0.7924798177275315,0.1562698863684724,0.1310332697974716,0.15,ur3
gru,deep baseline,6,1128,329,799,0.6702127659574468,0.4645799011532125,0.8571428571428571,0.6025641025641025,0.733229329173167,0.8345576347333863,0.7742017753686808,0.2016419873621412,0.1877734162316307,0.14,ur3
gru,deep baseline,7,1128,329,799,0.600177304964539,0.4152777777777778,0.9088145896656536,0.5700667302192565,0.7342829076620825,0.8332794412468472,0.7428639469193229,0.161087188396907,0.0975775817501629,0.11,ur3
gru,deep baseline,8,1128,329,799,0.6179078014184397,0.4299450549450549,0.9513677811550152,0.5922421948912016,0.7656555772994129,0.8664478013930786,0.7866444276815227,0.2053543150433535,0.2229716685065564,0.25,ur3
gru,deep baseline,9,1128,329,799,0.6480496453900709,0.4478527607361963,0.8875379939209727,0.5953109072375128,0.741869918699187,0.8388106713939538,0.7434981995885525,0.1516486786324877,0.0895873259568045,0.12,ur3
gru,deep baseline,10,1128,329,799,0.7101063829787234,0.502,0.7629179331306991,0.6055488540410132,0.691079295154185,0.8365091622887272,0.7597722300066717,0.1727741536830704,0.1463519206851826,0.39,ur3
transformer,deep baseline,1,1128,329,799,0.6764184397163121,0.4679715302491103,0.7993920972644377,0.590347923681257,0.7002129925452609,0.804702686869225,0.6873628905114892,0.2817188558686154,0.2964923540592616,0.68,ur3
transformer,deep baseline,2,1128,329,799,0.7145390070921985,0.5066921606118547,0.8054711246200608,0.6220657276995305,0.720500271886895,0.845224463710337,0.7574129061044959,0.150261411575162,0.092013467697704,0.25,ur3
transformer,deep baseline,3,1128,329,799,0.4946808510638298,0.3638418079096045,0.9787234042553192,0.5304777594728172,0.7314856883234894,0.803260915049587,0.6513885206134876,0.1937009559720209,0.1802037366606453,0.19,ur3
transformer,deep baseline,4,1128,329,799,0.5647163120567376,0.3911290322580645,0.8844984802431611,0.5424044734389561,0.7063106796116505,0.7529929128736148,0.5542462742331801,0.2465849588768635,0.2762625085335251,0.46,ur3
transformer,deep baseline,5,1128,329,799,0.6117021276595744,0.420669577874818,0.878419452887538,0.5688976377952756,0.7214178731902147,0.802553343655253,0.6644555683146306,0.2398379293356767,0.2493749075925889,0.26,ur3
transformer,deep baseline,6,1128,329,799,0.6728723404255319,0.4683544303797468,0.8996960486322189,0.6160249739854319,0.7597535934291582,0.8445473254942538,0.7234657743582228,0.1583993927994511,0.1323490707692525,0.3,ur3
transformer,deep baseline,7,1128,329,799,0.3475177304964539,0.307837582625118,0.9908814589665652,0.4697406340057637,0.6863157894736842,0.7909354778579606,0.6132420819646882,0.2094293209441597,0.2232487657180069,0.24,ur3
transformer,deep baseline,8,1128,329,799,0.6134751773049646,0.4285714285714285,0.9756838905775076,0.5955473098330241,0.7772397094430993,0.8587558155901563,0.7511743862958569,0.2338339440070113,0.2624582880909772,0.29,ur3
transformer,deep baseline,9,1128,329,799,0.6081560283687943,0.4237516869095816,0.9544072948328268,0.5869158878504673,0.7632474477394263,0.846593956731629,0.7015089961436402,0.1791424779264274,0.1882337390821665,0.28,ur3
transformer,deep baseline,10,1128,329,799,0.5487588652482269,0.3880597014925373,0.9483282674772036,0.5507502206531333,0.7358490566037735,0.7853167523233829,0.5731162148419741,0.2343184730854993,0.2680809864021362,0.4,ur3
tcn,deep baseline,1,1128,329,799,0.5806737588652482,0.4057591623036649,0.9422492401215804,0.5672461116193962,0.7451923076923077,0.8422800537145596,0.6856895267007919,0.2382434956009366,0.2538992920163886,0.24,ur3
tcn,deep baseline,2,1128,329,799,0.5159574468085106,0.3700598802395209,0.939209726443769,0.5309278350515464,0.7182705718270572,0.8236625569195537,0.7258344640392606,0.2374543480275985,0.2560877860094427,0.22,ur3
tcn,deep baseline,3,1128,329,799,0.5434397163120568,0.3846153846153846,0.9422492401215804,0.5462555066079295,0.7304429783223374,0.8165526056506804,0.6481908512268876,0.2159382992374157,0.2310126368088502,0.42,ur3
tcn,deep baseline,4,1128,329,799,0.4565602836879432,0.3463203463203463,0.972644376899696,0.5107741420590582,0.7142857142857143,0.800704528076509,0.6602395737271521,0.1973038708167143,0.1823485730651845,0.25,ur3
tcn,deep baseline,5,1128,329,799,0.5921985815602837,0.4101508916323731,0.9088145896656536,0.5652173913043478,0.7310513447432763,0.812257723370018,0.665291229758872,0.2393594094591335,0.2306521897541081,0.22,ur3
tcn,deep baseline,6,1128,329,799,0.5141843971631206,0.3701067615658363,0.9483282674772036,0.5324232081911263,0.7225567392311255,0.8068938757032917,0.6528227976212351,0.2543213063583687,0.2966113332592954,0.46,ur3
tcn,deep baseline,7,1128,329,799,0.5602836879432624,0.392811296534018,0.9300911854103344,0.5523465703971119,0.7303102625298329,0.8226430454481475,0.703704906486948,0.2013199322498481,0.1761912695554923,0.08,ur3
tcn,deep baseline,8,1128,329,799,0.6356382978723404,0.440406976744186,0.9209726443768996,0.5958702064896755,0.7559880239520959,0.8641500964351336,0.7484581597145007,0.2343333649778468,0.2595235788732344,0.4,ur3
tcn,deep baseline,9,1128,329,799,0.5443262411347518,0.3865030674846625,0.9574468085106383,0.5506993006993007,0.7390896292820273,0.8431816366202434,0.7256651093724535,0.1790612763131294,0.1452215043431583,0.09,ur3
tcn,deep baseline,10,1128,329,799,0.5452127659574468,0.3829516539440203,0.9148936170212766,0.5399103139013453,0.7159847764034253,0.8091345184520163,0.6769512388608636,0.2321671531690063,0.233090151695812,0.19,ur3
patchtst,deep baseline,1,1128,329,799,0.5691489361702128,0.3987096774193548,0.939209726443769,0.5597826086956522,0.7388809182209469,0.7876220655758908,0.5634779731395602,0.2714313087317725,0.2977339021253882,0.36,ur3
patchtst,deep baseline,2,1128,329,799,0.5611702127659575,0.3935897435897436,0.933130699088146,0.5536519386834986,0.7323473282442748,0.8218023288989657,0.6692888549761309,0.2098880401246274,0.1992415935857921,0.13,ur3
patchtst,deep baseline,3,1128,329,799,0.4778368794326241,0.3526077097505669,0.945288753799392,0.5136251032204789,0.7074613284804367,0.7331428723594463,0.5024129615734616,0.2540702431370225,0.2547664535727273,0.24,ur3
patchtst,deep baseline,4,1128,329,799,0.4042553191489361,0.322279792746114,0.945288753799392,0.4806800618238022,0.6817185444980272,0.6921341646663193,0.4259861443297877,0.2505949657659667,0.2151455069687349,0.11,ur3
