dataset,model,uncertainty,replicate,seed,target_coverage,actual_coverage,risk,n_kept,n_test_windows
xjtu,full,mc_dropout,seed,4,0.6,0.8325,0.22372372372372373,666,800
xjtu,full,mc_dropout,seed,4,0.65,0.86625,0.227994227994228,693,800
xjtu,full,mc_dropout,seed,4,0.7,0.89375,0.24335664335664337,715,800
xjtu,full,mc_dropout,seed,4,0.75,0.9175,0.25340599455040874,734,800
xjtu,full,mc_dropout,seed,4,0.8,0.93625,0.260347129506008,749,800
xjtu,full,mc_dropout,seed,4,0.85,0.95625,0.269281045751634,765,800
xjtu,full,mc_dropout,seed,4,0.9,0.97,0.2757731958762887,776,800
xjtu,full,mc_dropout,seed,4,0.95,0.98125,0.27770700636942675,785,800
xjtu,full,mc_dropout,seed,4,1.0,1.0,0.2825,800,800
xjtu,full,confidence,seed,4,0.5,0.87125,0.22812051649928264,697,800
xjtu,full,confidence,seed,4,0.55,0.92625,0.2564102564102564,741,800
xjtu,full,confidence,seed,4,0.6,0.96125,0.270481144343303,769,800
xjtu,full,confidence,seed,4,0.65,0.995,0.28015075376884424,796,800
xjtu,full,confidence,seed,4,0.7,0.99625,0.2810539523212045,797,800
xjtu,full,confidence,seed,4,0.75,0.99625,0.2810539523212045,797,800
xjtu,full,confidence,seed,4,0.8,0.99625,0.2810539523212045,797,800
xjtu,full,confidence,seed,4,0.85,0.99625,0.2810539523212045,797,800
xjtu,full,confidence,seed,4,0.9,0.99625,0.2810539523212045,797,800
xjtu,full,confidence,seed,4,0.95,0.9975,0.2819548872180451,798,800
xjtu,full,confidence,seed,4,1.0,1.0,0.2825,800,800
xjtu,full,mc_dropout,seed,5,0.5,0.38625,0.2621359223300971,309,800
xjtu,full,mc_dropout,seed,5,0.55,0.42625,0.26392961876832843,341,800
xjtu,full,mc_dropout,seed,5,0.6,0.48375,0.25839793281653745,387,800
xjtu,full,mc_dropout,seed,5,0.65,0.54875,0.26879271070615035,439,800
xjtu,full,mc_dropout,seed,5,0.7,0.61375,0.26883910386965376,491,800
xjtu,full,mc_dropout,seed,5,0.75,0.6675,0.2752808988764045,534,800
xjtu,full,mc_dropout,seed,5,0.8,0.74125,0.2765598650927487,593,800
xjtu,full,mc_dropout,seed,5,0.85,0.80625,0.27906976744186046,645,800
xjtu,full,mc_dropout,seed,5,0.9,0.85375,0.2752562225475842,683,800
xjtu,full,mc_dropout,seed,5,0.95,0.935,0.2767379679144385,748,800
xjtu,full,mc_dropout,seed,5,1.0,1.0,0.28625,800,800
xjtu,full,confidence,seed,5,0.5,0.94125,0.28286852589641437,753,800
xjtu,full,confidence,seed,5,0.55,0.9525,0.2795275590551181,762,800
xjtu,full,confidence,seed,5,0.6,0.96125,0.2795838751625488,769,800
xjtu,full,confidence,seed,5,0.65,0.96375,0.2788586251621271,771,800
xjtu,full,confidence,seed,5,0.7,0.97125,0.28185328185328185,777,800
xjtu,full,confidence,seed,5,0.75,0.975,0.28205128205128205,780,800
xjtu,full,confidence,seed,5,0.8,0.98,0.28316326530612246,784,800
xjtu,full,confidence,seed,5,0.85,0.985,0.28553299492385786,788,800
xjtu,full,confidence,seed,5,0.9,0.9925,0.28463476070528965,794,800
xjtu,full,confidence,seed,5,0.95,0.99625,0.2848180677540778,797,800
xjtu,full,confidence,seed,5,1.0,1.0,0.28625,800,800
xjtu,full,seed_ensemble,ensemble,0,0.5,0.9,0.2986111111111111,720,800
xjtu,full,seed_ensemble,ensemble,0,0.55,0.9025,0.29778393351800553,722,800
xjtu,full,seed_ensemble,ensemble,0,0.6,0.90375,0.29737206085753803,723,800
xjtu,full,seed_ensemble,ensemble,0,0.65,0.90625,0.296551724137931,725,800
xjtu,full,seed_ensemble,ensemble,0,0.7,0.91375,0.2954856361149111,731,800
xjtu,full,seed_ensemble,ensemble,0,0.75,0.9275,0.29514824797843664,742,800
xjtu,full,seed_ensemble,ensemble,0,0.8,0.935,0.29411764705882354,748,800
xjtu,full,seed_ensemble,ensemble,0,0.85,0.94,0.29521276595744683,752,800
xjtu,full,seed_ensemble,ensemble,0,0.9,0.94875,0.2977602108036891,759,800
xjtu,full,seed_ensemble,ensemble,0,0.95,0.95125,0.29697766097240474,761,800
xjtu,full,seed_ensemble,ensemble,0,1.0,1.0,0.2825,800,800
xjtu,proposed_lite,mc_dropout,seed,1,0.5,0.36125,0.4532871972318339,289,800
xjtu,proposed_lite,mc_dropout,seed,1,0.55,0.41875,0.43283582089552236,335,800
xjtu,proposed_lite,mc_dropout,seed,1,0.6,0.4825,0.40414507772020725,386,800
xjtu,proposed_lite,mc_dropout,seed,1,0.65,0.53,0.3891509433962264,424,800
xjtu,proposed_lite,mc_dropout,seed,1,0.7,0.595,0.3760504201680672,476,800
xjtu,proposed_lite,mc_dropout,seed,1,0.75,0.67625,0.3678373382624769,541,800
xjtu,proposed_lite,mc_dropout,seed,1,0.8,0.7575,0.35148514851485146,606,800
xjtu,proposed_lite,mc_dropout,seed,1,0.85,0.82625,0.3373676248108926,661,800
xjtu,proposed_lite,mc_dropout,seed,1,0.9,0.88625,0.32016925246826516,709,800
xjtu,proposed_lite,mc_dropout,seed,1,0.95,0.93875,0.3195739014647137,751,800
xjtu,proposed_lite,mc_dropout,seed,1,1.0,1.0,0.3125,800,800
xjtu,proposed_lite,confidence,seed,1,0.5,0.81625,0.34762633996937214,653,800
xjtu,proposed_lite,confidence,seed,1,0.55,0.89375,0.32447552447552447,715,800
xjtu,proposed_lite,confidence,seed,1,0.6,0.94875,0.310935441370224,759,800
xjtu,proposed_lite,confidence,seed,1,0.65,0.96,0.30859375,768,800
xjtu,proposed_lite,confidence,seed,1,0.7,0.96375,0.3099870298313878,771,800
xjtu,proposed_lite,confidence,seed,1,0.75,0.96875,0.3096774193548387,775,800
xjtu,proposed_lite,confidence,seed,1,0.8,0.9725,0.30848329048843187,778,800
xjtu,proposed_lite,confidence,seed,1,0.85,0.97625,0.3085787451984635,781,800
xjtu,proposed_lite,confidence,seed,1,0.9,0.98125,0.30828025477707005,785,800
xjtu,proposed_lite,confidence,seed,1,0.95,0.9875,0.310126582278481,790,800
xjtu,proposed_lite,confidence,seed,1,1.0,1.0,0.3125,800,800
xjtu,proposed_lite,mc_dropout,seed,2,0.5,0.53125,0.21411764705882352,425,800
xjtu,proposed_lite,mc_dropout,seed,2,0.55,0.5675,0.22687224669603523,454,800
xjtu,proposed_lite,mc_dropout,seed,2,0.6,0.5925,0.2320675105485232,474,800
xjtu,proposed_lite,mc_dropout,seed,2,0.65,0.63875,0.23874755381604695,511,800
xjtu,proposed_lite,mc_dropout,seed,2,0.7,0.68625,0.24043715846994534,549,800
xjtu,proposed_lite,mc_dropout,seed,2,0.75,0.73125,0.252991452991453,585,800
xjtu,proposed_lite,mc_dropout,seed,2,0.8,0.78375,0.2551834130781499,627,800
xjtu,proposed_lite,mc_dropout,seed,2,0.85,0.82,0.2606707317073171,656,800
xjtu,proposed_lite,mc_dropout,seed,2,0.9,0.87125,0.2682926829268293,697,800
xjtu,proposed_lite,mc_dropout,seed,2,0.95,0.94125,0.27091633466135456,753,800
xjtu,proposed_lite,mc_dropout,seed,2,1.0,1.0,0.28375,800,800
xjtu,proposed_lite,confidence,seed,2,0.5,0.805,0.3198757763975155,644,800
xjtu,proposed_lite,confidence,seed,2,0.55,0.81875,0.32061068702290074,655,800
xjtu,proposed_lite,confidence,seed,2,0.6,0.825,0.3212121212121212,660,800
xjtu,proposed_lite,confidence,seed,2,0.65,0.82875,0.3212669683257919,663,800
xjtu,proposed_lite,confidence,seed,2,0.7,0.83,0.3207831325301205,664,800
xjtu,proposed_lite,confidence,seed,2,0.75,0.83375,0.32083958020989506,667,800
xjtu,proposed_lite,confidence,seed,2,0.8,0.8375,0.3194029850746269,670,800
xjtu,proposed_lite,confidence,seed,2,0.85,0.8475,0.3185840707964602,678,800
xjtu,proposed_lite,confidence,seed,2,0.9,0.855,0.3157894736842105,684,800
xjtu,proposed_lite,confidence,seed,2,0.95,0.86,0.313953488372093,688,800
xjtu,proposed_lite,confidence,seed,2,1.0,1.0,0.28375,800,800
xjtu,proposed_lite,mc_dropout,seed,3,0.5,0.25125,0.263681592039801,201,800
xjtu,proposed_lite,mc_dropout,seed,3,0.55,0.32625,0.2681992337164751,261,800
xjtu,proposed_lite,mc_dropout,seed,3,0.6,0.42,0.27380952380952384,336,800
xjtu,proposed_lite,mc_dropout,seed,3,0.65,0.505,0.2747524752475248,404,800
xjtu,proposed_lite,mc_dropout,seed,3,0.7,0.5725,0.26419213973799127,458,800
xjtu,proposed_lite,mc_dropout,seed,3,0.75,0.635,0.265748031496063,508,800
xjtu,proposed_lite,mc_dropout,seed,3,0.8,0.7225,0.2768166089965398,578,800
xjtu,proposed_lite,mc_dropout,seed,3,0.85,0.805,0.2732919254658385,644,800
xjtu,proposed_lite,mc_dropout,seed,3,0.9,0.86625,0.2727272727272727,693,800
xjtu,proposed_lite,mc_dropout,seed,3,0.95,0.93625,0.2817089452603471,749,800
xjtu,proposed_lite,mc_dropout,seed,3,1.0,1.0,0.29375,800,800
xjtu,proposed_lite,confidence,seed,3,0.5,0.4925,0.5025380710659898,394,800
xjtu,proposed_lite,confidence,seed,3,0.55,0.54625,0.4668192219679634,437,800
xjtu,proposed_lite,confidence,seed,3,0.6,0.6525,0.4118773946360153,522,800
xjtu,proposed_lite,confidence,seed,3,0.65,0.80125,0.3494539781591264,641,800
xjtu,proposed_lite,confidence,seed,3,0.7,0.9375,0.304,750,800
xjtu,proposed_lite,confidence,seed,3,0.75,0.98375,0.29224904701397714,787,800
xjtu,proposed_lite,confidence,seed,3,0.8,0.98625,0.29277566539923955,789,800
xjtu,proposed_lite,confidence,seed,3,0.85,0.99125,0.2938209331651955,793,800
xjtu,proposed_lite,confidence,seed,3,0.9,0.995,0.29396984924623115,796,800
xjtu,proposed_lite,confidence,seed,3,0.95,0.99625,0.2936010037641154,797,800
xjtu,proposed_lite,confidence,seed,3,1.0,1.0,0.29375,800,800
xjtu,proposed_lite,mc_dropout,seed,4,0.5,0.33625,0.20817843866171004,269,800
xjtu,proposed_lite,mc_dropout,seed,4,0.55,0.38,0.22039473684210525,304,800
xjtu,proposed_lite,mc_dropout,seed,4,0.6,0.42,0.23214285714285715,336,800
xjtu,proposed_lite,mc_dropout,seed,4,0.65,0.48375,0.25839793281653745,387,800
xjtu,proposed_lite,mc_dropout,seed,4,0.7,0.55625,0.27415730337078653,445,800
xjtu,proposed_lite,mc_dropout,seed,4,0.75,0.595,0.28781512605042014,476,800
xjtu,proposed_lite,mc_dropout,seed,4,0.8,0.66625,0.29080675422138835,533,800
xjtu,proposed_lite,mc_dropout,seed,4,0.85,0.74,0.3108108108108108,592,800
xjtu,proposed_lite,mc_dropout,seed,4,0.9,0.80625,0.32558139534883723,645,800
xjtu,proposed_lite,mc_dropout,seed,4,0.95,0.8975,0.362116991643454,718,800
xjtu,proposed_lite,mc_dropout,seed,4,1.0,1.0,0.38,800,800
xjtu,proposed_lite,confidence,seed,4,0.5,0.575,0.5413043478260869,460,800
xjtu,proposed_lite,confidence,seed,4,0.55,0.58,0.5387931034482759,464,800
xjtu,proposed_lite,confidence,seed,4,0.6,0.58375,0.5396145610278372,467,800
xjtu,proposed_lite,confidence,seed,4,0.65,0.5925,0.5358649789029536,474,800
xjtu,proposed_lite,confidence,seed,4,0.7,0.6,0.53125,480,800
xjtu,proposed_lite,confidence,seed,4,0.75,0.6275,0.5258964143426295,502,800
xjtu,proposed_lite,confidence,seed,4,0.8,0.6525,0.5191570881226054,522,800
xjtu,proposed_lite,confidence,seed,4,0.85,0.71625,0.49214659685863876,573,800
xjtu,proposed_lite,confidence,seed,4,0.9,0.8025,0.45794392523364486,642,800
xjtu,proposed_lite,confidence,seed,4,0.95,0.9925,0.3790931989924433,794,800
xjtu,proposed_lite,confidence,seed,4,1.0,1.0,0.38,800,800
xjtu,proposed_lite,mc_dropout,seed,5,0.5,0.22875,0.07650273224043716,183,800
xjtu,proposed_lite,mc_dropout,seed,5,0.55,0.2825,0.11946902654867257,226,800
xjtu,proposed_lite,mc_dropout,seed,5,0.6,0.34,0.1323529411764706,272,800
xjtu,proposed_lite,mc_dropout,seed,5,0.65,0.4075,0.15030674846625766,326,800
xjtu,proposed_lite,mc_dropout,seed,5,0.7,0.46375,0.15633423180592992,371,800
xjtu,proposed_lite,mc_dropout,seed,5,0.75,0.52875,0.1702127659574468,423,800
xjtu,proposed_lite,mc_dropout,seed,5,0.8,0.61125,0.19222903885480572,489,800
xjtu,proposed_lite,mc_dropout,seed,5,0.85,0.69125,0.21338155515370705,553,800
xjtu,proposed_lite,mc_dropout,seed,5,0.9,0.7625,0.22459016393442624,610,800
xjtu,proposed_lite,mc_dropout,seed,5,0.95,0.875,0.2571428571428571,700,800
xjtu,proposed_lite,mc_dropout,seed,5,1.0,1.0,0.28875,800,800
xjtu,proposed_lite,confidence,seed,5,0.5,0.83375,0.3238380809595202,667,800
xjtu,proposed_lite,confidence,seed,5,0.55,0.8425,0.3249258160237389,674,800
xjtu,proposed_lite,confidence,seed,5,0.6,0.8575,0.3236151603498542,686,800
xjtu,proposed_lite,confidence,seed,5,0.65,0.8725,0.3223495702005731,698,800
xjtu,proposed_lite,confidence,seed,5,0.7,0.9775,0.29028132992327366,782,800
xjtu,proposed_lite,confidence,seed,5,0.75,0.99375,0.2880503144654088,795,800
xjtu,proposed_lite,confidence,seed,5,0.8,0.99625,0.28732747804265996,797,800
xjtu,proposed_lite,confidence,seed,5,0.85,0.9975,0.2882205513784461,798,800
xjtu,proposed_lite,confidence,seed,5,0.9,0.9975,0.2882205513784461,798,800
xjtu,proposed_lite,confidence,seed,5,0.95,1.0,0.28875,800,800
xjtu,proposed_lite,confidence,seed,5,1.0,1.0,0.28875,800,800
xjtu,proposed_lite,seed_ensemble,ensemble,0,0.5,0.45125,0.5069252077562327,361,800
xjtu,proposed_lite,seed_ensemble,ensemble,0,0.55,0.4825,0.4896373056994819,386,800
xjtu,proposed_lite,seed_ensemble,ensemble,0,0.6,0.55125,0.4489795918367347,441,800
xjtu,proposed_lite,seed_ensemble,ensemble,0,0.65,0.63,0.4087301587301587,504,800
xjtu,proposed_lite,seed_ensemble,ensemble,0,0.7,0.7575,0.3547854785478548,606,800
xjtu,proposed_lite,seed_ensemble,ensemble,0,0.75,0.7675,0.3550488599348534,614,800
xjtu,proposed_lite,seed_ensemble,ensemble,0,0.8,0.77125,0.3565640194489465,617,800
xjtu,proposed_lite,seed_ensemble,ensemble,0,0.85,0.77875,0.3563402889245586,623,800
xjtu,proposed_lite,seed_ensemble,ensemble,0,0.9,0.78375,0.35406698564593303,627,800
xjtu,proposed_lite,seed_ensemble,ensemble,0,0.95,0.7875,0.3523809523809524,630,800
xjtu,proposed_lite,seed_ensemble,ensemble,0,1.0,1.0,0.28375,800,800
ur3,full,mc_dropout,seed,1,0.5,0.4787234042553192,0.2574074074074074,540,1128
ur3,full,mc_dropout,seed,1,0.55,0.523936170212766,0.26903553299492383,591,1128
ur3,full,mc_dropout,seed,1,0.6,0.5682624113475178,0.2745709828393136,641,1128
ur3,full,mc_dropout,seed,1,0.65,0.62322695035461,0.283072546230441,703,1128
ur3,full,mc_dropout,seed,1,0.7,0.674645390070922,0.2943495400788436,761,1128
ur3,full,mc_dropout,seed,1,0.75,0.7118794326241135,0.3013698630136986,803,1128
ur3,full,mc_dropout,seed,1,0.8,0.7810283687943262,0.3178206583427923,881,1128
ur3,full,mc_dropout,seed,1,0.85,0.8271276595744681,0.3279742765273312,933,1128
ur3,full,mc_dropout,seed,1,0.9,0.8945035460992907,0.3389494549058474,1009,1128
ur3,full,mc_dropout,seed,1,0.95,0.9539007092198581,0.36059479553903345,1076,1128
ur3,full,mc_dropout,seed,1,1.0,1.0,0.374113475177305,1128,1128
ur3,full,confidence,seed,1,0.5,0.3670212765957447,0.04589371980676329,414,1128
ur3,full,confidence,seed,1,0.55,0.41134751773049644,0.05172413793103448,464,1128
ur3,full,confidence,seed,1,0.6,0.450354609929078,0.05708661417322835,508,1128
ur3,full,confidence,seed,1,0.65,0.50177304964539,0.0812720848056537,566,1128
ur3,full,confidence,seed,1,0.7,0.5540780141843972,0.1056,625,1128
ur3,full,confidence,seed,1,0.75,0.6320921985815603,0.16129032258064516,713,1128
ur3,full,confidence,seed,1,0.8,0.7101063829787234,0.23470661672908863,801,1128
ur3,full,confidence,seed,1,0.85,0.7872340425531915,0.28153153153153154,888,1128
ur3,full,confidence,seed,1,0.9,0.8546099290780141,0.31431535269709543,964,1128
ur3,full,confidence,seed,1,0.95,0.9441489361702128,0.3464788732394366,1065,1128
ur3,full,confidence,seed,1,1.0,1.0,0.374113475177305,1128,1128
ur3,full,mc_dropout,seed,2,0.5,0.5115248226950354,0.22530329289428075,577,1128
ur3,full,mc_dropout,seed,2,0.55,0.5806737588652482,0.24427480916030533,655,1128
ur3,full,mc_dropout,seed,2,0.6,0.6338652482269503,0.26153846153846155,715,1128
ur3,full,mc_dropout,seed,2,0.65,0.6737588652482269,0.275,760,1128
ur3,full,mc_dropout,seed,2,0.7,0.7278368794326241,0.2850182704019488,821,1128
ur3,full,mc_dropout,seed,2,0.75,0.7774822695035462,0.3055872291904219,877,1128
ur3,full,mc_dropout,seed,2,0.8,0.8191489361702128,0.3106060606060606,924,1128
ur3,full,mc_dropout,seed,2,0.85,0.8696808510638298,0.32619775739041795,981,1128
ur3,full,mc_dropout,seed,2,0.9,0.925531914893617,0.33620689655172414,1044,1128
ur3,full,mc_dropout,seed,2,0.95,0.9698581560283688,0.350091407678245,1094,1128
ur3,full,mc_dropout,seed,2,1.0,1.0,0.3537234042553192,1128,1128
ur3,full,confidence,seed,2,0.5,0.4530141843971631,0.08414872798434442,511,1128
ur3,full,confidence,seed,2,0.55,0.49645390070921985,0.10178571428571428,560,1128
ur3,full,confidence,seed,2,0.6,0.5310283687943262,0.10851419031719532,599,1128
ur3,full,confidence,seed,2,0.65,0.5930851063829787,0.12556053811659193,669,1128
ur3,full,confidence,seed,2,0.7,0.6462765957446809,0.16049382716049382,729,1128
ur3,full,confidence,seed,2,0.75,0.6959219858156028,0.2050955414012739,785,1128
ur3,full,confidence,seed,2,0.8,0.7358156028368794,0.23132530120481928,830,1128
ur3,full,confidence,seed,2,0.85,0.8351063829787234,0.2908704883227176,942,1128
ur3,full,confidence,seed,2,0.9,0.9033687943262412,0.3209028459273798,1019,1128
ur3,full,confidence,seed,2,0.95,0.9565602836879432,0.3373493975903614,1079,1128
ur3,full,confidence,seed,2,1.0,1.0,0.3537234042553192,1128,1128
ur3,full,mc_dropout,seed,3,0.5,0.5026595744680851,0.23985890652557318,567,1128
ur3,full,mc_dropout,seed,3,0.55,0.5292553191489362,0.254606365159129,597,1128
ur3,full,mc_dropout,seed,3,0.6,0.5824468085106383,0.2800608828006088,657,1128
ur3,full,mc_dropout,seed,3,0.65,0.6276595744680851,0.2853107344632768,708,1128
ur3,full,mc_dropout,seed,3,0.7,0.6861702127659575,0.30103359173126615,774,1128
ur3,full,mc_dropout,seed,3,0.75,0.7304964539007093,0.3155339805825243,824,1128
ur3,full,mc_dropout,seed,3,0.8,0.7987588652482269,0.3407325194228635,901,1128
ur3,full,mc_dropout,seed,3,0.85,0.8404255319148937,0.3575949367088608,948,1128
ur3,full,mc_dropout,seed,3,0.9,0.8847517730496454,0.3727454909819639,998,1128
ur3,full,mc_dropout,seed,3,0.95,0.9317375886524822,0.3939105613701237,1051,1128
ur3,full,mc_dropout,seed,3,1.0,1.0,0.4175531914893617,1128,1128
ur3,full,confidence,seed,3,0.5,0.40425531914893614,0.03508771929824561,456,1128
ur3,full,confidence,seed,3,0.55,0.42907801418439717,0.04338842975206612,484,1128
ur3,full,confidence,seed,3,0.6,0.4796099290780142,0.066543438077634,541,1128
ur3,full,confidence,seed,3,0.65,0.5301418439716312,0.12709030100334448,598,1128
ur3,full,confidence,seed,3,0.7,0.5824468085106383,0.1750380517503805,657,1128
ur3,full,confidence,seed,3,0.75,0.6391843971631206,0.22191400832177532,721,1128
ur3,full,confidence,seed,3,0.8,0.6941489361702128,0.26053639846743293,783,1128
ur3,full,confidence,seed,3,0.85,0.7668439716312057,0.3017341040462428,865,1128
ur3,full,confidence,seed,3,0.9,0.8395390070921985,0.3526927138331573,947,1128
ur3,full,confidence,seed,3,0.95,0.9370567375886525,0.39640491958372753,1057,1128
ur3,full,confidence,seed,3,1.0,1.0,0.4175531914893617,1128,1128
ur3,full,mc_dropout,seed,4,0.5,0.4148936170212766,0.46153846153846156,468,1128
ur3,full,mc_dropout,seed,4,0.55,0.499113475177305,0.49023090586145646,563,1128
ur3,full,mc_dropout,seed,4,0.6,0.5638297872340425,0.4921383647798742,636,1128
ur3,full,mc_dropout,seed,4,0.65,0.62677304964539,0.5007072135785007,707,1128
ur3,full,mc_dropout,seed,4,0.7,0.7101063829787234,0.5068664169787765,801,1128
ur3,full,mc_dropout,seed,4,0.75,0.7579787234042553,0.5076023391812865,855,1128
ur3,full,mc_dropout,seed,4,0.8,0.8147163120567376,0.514689880304679,919,1128
ur3,full,mc_dropout,seed,4,0.85,0.8599290780141844,0.5185567010309279,970,1128
ur3,full,mc_dropout,seed,4,0.9,0.9140070921985816,0.533462657613967,1031,1128
ur3,full,mc_dropout,seed,4,0.95,0.9663120567375887,0.5385321100917431,1090,1128
ur3,full,mc_dropout,seed,4,1.0,1.0,0.5452127659574468,1128,1128
ur3,full,confidence,seed,4,0.5,0.37322695035460995,0.17577197149643706,421,1128
ur3,full,confidence,seed,4,0.55,0.4299645390070922,0.2618556701030928,485,1128
ur3,full,confidence,seed,4,0.6,0.49379432624113473,0.33213644524236985,557,1128
ur3,full,confidence,seed,4,0.65,0.5691489361702128,0.3909657320872274,642,1128
ur3,full,confidence,seed,4,0.7,0.648936170212766,0.43579234972677594,732,1128
ur3,full,confidence,seed,4,0.75,0.7101063829787234,0.47191011235955055,801,1128
ur3,full,confidence,seed,4,0.8,0.7898936170212766,0.494949494949495,891,1128
ur3,full,confidence,seed,4,0.85,0.8359929078014184,0.5090137857900318,943,1128
ur3,full,confidence,seed,4,0.9,0.8971631205673759,0.5148221343873518,1012,1128
ur3,full,confidence,seed,4,0.95,0.9485815602836879,0.5317757009345795,1070,1128
ur3,full,confidence,seed,4,1.0,1.0,0.5452127659574468,1128,1128
ur3,full,mc_dropout,seed,5,0.5,0.43882978723404253,0.1797979797979798,495,1128
ur3,full,mc_dropout,seed,5,0.55,0.4875886524822695,0.20545454545454545,550,1128
ur3,full,mc_dropout,seed,5,0.6,0.5523049645390071,0.22953451043338685,623,1128
ur3,full,mc_dropout,seed,5,0.65,0.624113475177305,0.25,704,1128
ur3,full,mc_dropout,seed,5,0.7,0.699468085106383,0.26108998732572875,789,1128
ur3,full,mc_dropout,seed,5,0.75,0.7402482269503546,0.26586826347305387,835,1128
ur3,full,mc_dropout,seed,5,0.8,0.7987588652482269,0.2663706992230855,901,1128
ur3,full,mc_dropout,seed,5,0.85,0.8386524822695035,0.26744186046511625,946,1128
ur3,full,mc_dropout,seed,5,0.9,0.8838652482269503,0.2668004012036108,997,1128
ur3,full,mc_dropout,seed,5,0.95,0.9281914893617021,0.2636103151862464,1047,1128
ur3,full,mc_dropout,seed,5,1.0,1.0,0.2526595744680851,1128,1128
ur3,full,confidence,seed,5,0.5,0.4175531914893617,0.1613588110403397,471,1128
ur3,full,confidence,seed,5,0.55,0.44858156028368795,0.16996047430830039,506,1128
ur3,full,confidence,seed,5,0.6,0.4929078014184397,0.17266187050359713,556,1128
ur3,full,confidence,seed,5,0.65,0.5283687943262412,0.18288590604026847,596,1128
ur3,full,confidence,seed,5,0.7,0.5647163120567376,0.19623233908948196,637,1128
ur3,full,confidence,seed,5,0.75,0.6037234042553191,0.20998531571218795,681,1128
ur3,full,confidence,seed,5,0.8,0.6870567375886525,0.24516129032258063,775,1128
ur3,full,confidence,seed,5,0.85,0.7544326241134752,0.2608695652173913,851,1128
ur3,full,confidence,seed,5,0.9,0.848404255319149,0.25914315569487983,957,1128
ur3,full,confidence,seed,5,0.95,0.9379432624113475,0.2514177693761815,1058,1128
ur3,full,confidence,seed,5,1.0,1.0,0.2526595744680851,1128,1128
ur3,full,seed_ensemble,ensemble,0,0.5,0.500886524822695,0.3168141592920354,565,1128
ur3,full,seed_ensemble,ensemble,0,0.55,0.5602836879432624,0.31962025316455694,632,1128
ur3,full,seed_ensemble,ensemble,0,0.6,0.6170212765957447,0.3117816091954023,696,1128
ur3,full,seed_ensemble,ensemble,0,0.65,0.6781914893617021,0.3281045751633987,765,1128
ur3,full,seed_ensemble,ensemble,0,0.7,0.7225177304964538,0.3300613496932515,815,1128
ur3,full,seed_ensemble,ensemble,0,0.75,0.7810283687943262,0.33598183881952326,881,1128
ur3,full,seed_ensemble,ensemble,0,0.8,0.8262411347517731,0.34012875536480686,932,1128
ur3,full,seed_ensemble,ensemble,0,0.85,0.8528368794326241,0.35135135135135137,962,1128
ur3,full,seed_ensemble,ensemble,0,0.9,0.8838652482269503,0.362086258776329,997,1128
ur3,full,seed_ensemble,ensemble,0,0.95,0.9343971631205674,0.3709677419354839,1054,1128
ur3,full,seed_ensemble,ensemble,0,1.0,1.0,0.38475177304964536,1128,1128
ur3,proposed_lite,mc_dropout,seed,1,0.5,0.4104609929078014,0.11447084233261338,463,1128
ur3,proposed_lite,mc_dropout,seed,1,0.55,0.4671985815602837,0.14041745730550284,527,1128
ur3,proposed_lite,mc_dropout,seed,1,0.6,0.5274822695035462,0.17647058823529413,595,1128
ur3,proposed_lite,mc_dropout,seed,1,0.65,0.5691489361702128,0.20249221183800623,642,1128
ur3,proposed_lite,mc_dropout,seed,1,0.7,0.62322695035461,0.2361308677098151,703,1128
ur3,proposed_lite,mc_dropout,seed,1,0.75,0.6702127659574468,0.26851851851851855,756,1128
ur3,proposed_lite,mc_dropout,seed,1,0.8,0.7189716312056738,0.29839704069050554,811,1128
ur3,proposed_lite,mc_dropout,seed,1,0.85,0.774822695035461,0.34096109839816935,874,1128
ur3,proposed_lite,mc_dropout,seed,1,0.9,0.8377659574468085,0.37777777777777777,945,1128
ur3,proposed_lite,mc_dropout,seed,1,0.95,0.900709219858156,0.40846456692913385,1016,1128
ur3,proposed_lite,mc_dropout,seed,1,1.0,1.0,0.44592198581560283,1128,1128
ur3,proposed_lite,confidence,seed,1,0.5,0.4219858156028369,0.09663865546218488,476,1128
ur3,proposed_lite,confidence,seed,1,0.55,0.4574468085106383,0.12015503875968993,516,1128
ur3,proposed_lite,confidence,seed,1,0.6,0.50177304964539,0.1519434628975265,566,1128
ur3,proposed_lite,confidence,seed,1,0.65,0.5780141843971631,0.1794478527607362,652,1128
ur3,proposed_lite,confidence,seed,1,0.7,0.6161347517730497,0.21726618705035972,695,1128
ur3,proposed_lite,confidence,seed,1,0.75,0.6826241134751773,0.274025974025974,770,1128
ur3,proposed_lite,confidence,seed,1,0.8,0.7455673758865248,0.3162901307966706,841,1128
ur3,proposed_lite,confidence,seed,1,0.85,0.7960992907801419,0.3518930957683742,898,1128
ur3,proposed_lite,confidence,seed,1,0.9,0.851063829787234,0.378125,960,1128
ur3,proposed_lite,confidence,seed,1,0.95,0.9414893617021277,0.4209039548022599,1062,1128
ur3,proposed_lite,confidence,seed,1,1.0,1.0,0.44592198581560283,1128,1128
ur3,proposed_lite,mc_dropout,seed,2,0.5,0.42907801418439717,0.10330578512396695,484,1128
ur3,proposed_lite,mc_dropout,seed,2,0.55,0.475177304964539,0.10261194029850747,536,1128
ur3,proposed_lite,mc_dropout,seed,2,0.6,0.5212765957446809,0.11564625850340136,588,1128
ur3,proposed_lite,mc_dropout,seed,2,0.65,0.5656028368794326,0.13009404388714735,638,1128
